source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0008283,cell population proliferation,8.97395554348006e-53,True,"""The multiplication or reproduction of cells, resulting in the expansion of a cell population."" [GOC:mah, GOC:mb]",1961,454,164,20972,0.36123348017621143,0.08363080061193269,query_1,['GO:0009987']
GO:BP,GO:0065007,biological regulation,1.0626828689806606e-52,True,"""Any process that modulates a measurable attribute of any biological process, quality or function."" [GOC:dph, GOC:isa_complete, GOC:mah, GOC:pr, GOC:vw]",12804,454,422,20972,0.9295154185022027,0.03295845048422368,query_1,['GO:0008150']
GO:BP,GO:0051251,positive regulation of lymphocyte activation,1.3856947990505086e-52,True,"""Any process that activates or increases the frequency, rate or extent of lymphocyte activation."" [GOC:ai]",331,454,76,20972,0.16740088105726872,0.229607250755287,query_1,"['GO:0002696', 'GO:0046649', 'GO:0051249']"
GO:BP,GO:0070663,regulation of leukocyte proliferation,3.477808155183932e-52,True,"""Any process that modulates the frequency, rate or extent of leukocyte proliferation."" [GOC:add, GOC:mah]",269,454,70,20972,0.15418502202643172,0.26022304832713755,query_1,"['GO:0042127', 'GO:0070661']"
GO:BP,GO:0050863,regulation of T cell activation,7.211945661147744e-52,True,"""Any process that modulates the frequency, rate or extent of T cell activation."" [GOC:ai]",386,454,80,20972,0.1762114537444934,0.20725388601036268,query_1,"['GO:0042110', 'GO:0051249']"
GO:BP,GO:0070661,leukocyte proliferation,9.350693799631584e-52,True,"""The expansion of a leukocyte population by cell division."" [GOC:add]",339,454,76,20972,0.16740088105726872,0.22418879056047197,query_1,['GO:0008283']
GO:BP,GO:0070887,cellular response to chemical stimulus,1.0668087066304225e-51,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",2199,454,172,20972,0.3788546255506608,0.07821737153251478,query_1,"['GO:0042221', 'GO:0051716']"
GO:BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,2.4320630348084744e-51,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",276,454,70,20972,0.15418502202643172,0.2536231884057971,query_1,"['GO:0007159', 'GO:0022409', 'GO:1903037']"
GO:BP,GO:0050794,regulation of cellular process,3.373605758559223e-51,True,"""Any process that modulates the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:go_curators]",11962,454,408,20972,0.8986784140969163,0.03410800869419829,query_1,"['GO:0009987', 'GO:0050789']"
GO:CC,GO:0070062,extracellular exosome,8.115243425443324e-51,True,"""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm."" [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]",2111,459,163,22155,0.355119825708061,0.07721459024159166,query_1,"['GO:0005615', 'GO:1903561']"
GO:BP,GO:0010628,positive regulation of gene expression,1.0106498591374419e-50,True,"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",1184,454,127,20972,0.27973568281938327,0.10726351351351351,query_1,"['GO:0010467', 'GO:0010468', 'GO:0010557']"
GO:CC,GO:1903561,extracellular vesicle,1.0299171672744024e-50,True,"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]",2141,459,164,22155,0.3572984749455338,0.07659971975712283,query_1,"['GO:0031982', 'GO:0065010']"
GO:CC,GO:0043230,extracellular organelle,1.099003273376277e-50,True,"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]",2142,459,164,22155,0.3572984749455338,0.0765639589169001,query_1,"['GO:0005576', 'GO:0043226']"
GO:CC,GO:0065010,extracellular membrane-bounded organelle,1.099003273376277e-50,True,"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]",2142,459,164,22155,0.3572984749455338,0.0765639589169001,query_1,"['GO:0043227', 'GO:0043230']"
GO:BP,GO:1902533,positive regulation of intracellular signal transduction,1.5492972747786709e-50,True,"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1108,454,123,20972,0.2709251101321586,0.11101083032490974,query_1,"['GO:0009967', 'GO:0035556', 'GO:1902531']"
GO:BP,GO:0032944,regulation of mononuclear cell proliferation,2.5062637962877636e-50,True,"""Any process that modulates the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]",243,454,66,20972,0.14537444933920704,0.2716049382716049,query_1,"['GO:0032943', 'GO:0070663']"
GO:BP,GO:0008284,positive regulation of cell population proliferation,3.024296483419853e-50,True,"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]",923,454,113,20972,0.2488986784140969,0.12242686890574214,query_1,"['GO:0008283', 'GO:0042127', 'GO:0048522']"
GO:MF,GO:0030545,signaling receptor regulator activity,5.421623722848608e-50,True,"""Binds to and modulates the activity of a receptor."" [GOC:ceb]",594,454,94,20208,0.20704845814977973,0.15824915824915825,query_1,['GO:0098772']
GO:BP,GO:0001819,positive regulation of cytokine production,1.1686705452310372e-49,True,"""Any process that activates or increases the frequency, rate or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",492,454,86,20972,0.1894273127753304,0.17479674796747968,query_1,"['GO:0001816', 'GO:0001817', 'GO:0010628', 'GO:0051240']"
GO:BP,GO:0032943,mononuclear cell proliferation,1.2494348343754486e-49,True,"""The expansion of a mononuclear cell population by cell division. A mononuclear cell is a leukocyte with a single non-segmented nucleus in the mature form."" [GOC:add]",302,454,71,20972,0.15638766519823788,0.23509933774834438,query_1,['GO:0070661']
GO:BP,GO:0050670,regulation of lymphocyte proliferation,1.4954820786425205e-49,True,"""Any process that modulates the frequency, rate or extent of lymphocyte proliferation."" [GOC:ai]",239,454,65,20972,0.14317180616740088,0.2719665271966527,query_1,"['GO:0032944', 'GO:0046651', 'GO:0051249']"
GO:MF,GO:0030546,signaling receptor activator activity,1.5114813274561773e-49,True,"""The function of interacting (directly or indirectly) with receptors such that the proportion of receptors in the active form is increased."" [GOC:ceb]",556,454,91,20208,0.20044052863436124,0.16366906474820145,query_1,"['GO:0030545', 'GO:0140677']"
GO:BP,GO:0002449,lymphocyte mediated immunity,2.948275002136435e-49,True,"""Any process involved in the carrying out of an immune response by a lymphocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",377,454,77,20972,0.1696035242290749,0.20424403183023873,query_1,['GO:0002443']
GO:BP,GO:0046651,lymphocyte proliferation,3.5578789445017686e-49,True,"""The expansion of a lymphocyte population by cell division."" [GOC:ai]",295,454,70,20972,0.15418502202643172,0.23728813559322035,query_1,"['GO:0032943', 'GO:0046649']"
GO:MF,GO:0048018,receptor ligand activity,4.378709719405091e-49,True,"""The activity of a gene product that interacts with a receptor to effect a change in the activity of the receptor. Ligands may be produced by the same cell that expresses the receptor. Ligands may also be expressed at the plasma membrane of an adjacent cell (e.g. Notch ligands) or be secreted and diffuse extracellularly from their point of origin to the receiving cell (e.g. interleukins)."" [GOC:kv, GOC:molecular_function_refactoring, GOC:pdt]",548,454,90,20208,0.19823788546255505,0.16423357664233576,query_1,['GO:0030546']
GO:BP,GO:0050870,positive regulation of T cell activation,8.012004961635125e-49,True,"""Any process that activates or increases the frequency, rate or extent of T cell activation."" [GOC:ai]",255,454,66,20972,0.14537444933920704,0.25882352941176473,query_1,"['GO:0042110', 'GO:0050863', 'GO:0051251', 'GO:1903039']"
GO:BP,GO:0022409,positive regulation of cell-cell adhesion,3.962186959862474e-48,True,"""Any process that activates or increases the rate or extent of cell adhesion to another cell."" [GOC:isa_complete]",328,454,72,20972,0.15859030837004406,0.21951219512195122,query_1,"['GO:0022407', 'GO:0045785', 'GO:0098609']"
GO:BP,GO:0071674,mononuclear cell migration,9.335747440596473e-48,True,"""The movement of a mononuclear cell within or between different tissues and organs of the body."" [GOC:mah]",223,454,62,20972,0.13656387665198239,0.27802690582959644,query_1,['GO:0050900']
GO:MF,GO:0004888,transmembrane signaling receptor activity,3.0083179861994515e-47,True,"""Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction."" [GOC:go_curators, Wikipedia:Transmembrane_receptor]",1283,454,129,20208,0.2841409691629956,0.10054559625876851,query_1,['GO:0038023']
GO:BP,GO:0002683,negative regulation of immune system process,1.92699928843769e-46,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of an immune system process."" [GOC:add]",522,454,85,20972,0.18722466960352424,0.16283524904214558,query_1,"['GO:0002376', 'GO:0002682', 'GO:0048519']"
GO:CC,GO:0030141,secretory granule,1.930287243105641e-46,True,"""A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."" [GOC:mah, ISBN:0198506732]",906,459,105,22155,0.22875816993464052,0.11589403973509933,query_1,"['GO:0012505', 'GO:0099503']"
GO:BP,GO:0071345,cellular response to cytokine stimulus,2.1076182384034013e-46,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:mah]",891,454,107,20972,0.2356828193832599,0.12008978675645342,query_1,['GO:0034097']
GO:CC,GO:0043235,receptor complex,5.998357106096876e-46,True,"""Any protein complex that undergoes combination with a hormone, neurotransmitter, drug or intracellular messenger to initiate a change in cell function."" [GOC:go_curators]",532,459,83,22155,0.18082788671023964,0.15601503759398497,query_1,['GO:0032991']
GO:BP,GO:0141124,intracellular signaling cassette,4.0697793864386365e-45,True,"""An intracellular signaling module that is part of larger signaling pathways that can be initiated either intracellularly or by cell surface receptors. Intracellular signaling cassettes are discrete signaling units that are often shared by multiple signaling pathways."" [GOC:ha, GOC:pg]",1866,454,150,20972,0.3303964757709251,0.08038585209003216,query_1,['GO:0035556']
GO:BP,GO:0002819,regulation of adaptive immune response,6.435002660968355e-45,True,"""Any process that modulates the frequency, rate, or extent of an adaptive immune response."" [GOC:add]",215,454,59,20972,0.1299559471365639,0.2744186046511628,query_1,"['GO:0002250', 'GO:0050776']"
GO:BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,7.530899865451842e-45,True,"""An immune response mediated by lymphocytes expressing specific receptors for antigen produced through a somatic diversification process that includes somatic recombination of germline gene segments encoding immunoglobulin superfamily domains. Recombined receptors for antigen encoded by immunoglobulin superfamily domains include T cell receptors and immunoglobulins (antibodies) produced by B cells. The first encounter with antigen elicits a primary immune response that is slow and not of great magnitude. T and B cells selected by antigen become activated and undergo clonal expansion. A fraction of antigen-reactive T and B cells become memory cells, whereas others differentiate into effector cells. The memory cells generated during the primary response enable a much faster and stronger secondary immune response upon subsequent exposures to the same antigen (immunological memory). An example of this is the adaptive immune response found in Mus musculus."" [GOC:add, GOC:mtg_sensu, ISBN:0781735149, ISBN:1405196831]",389,454,74,20972,0.16299559471365638,0.19023136246786632,query_1,['GO:0002250']
