source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0008283,cell population proliferation,5.060090902815068e-55,True,"""The multiplication or reproduction of cells, resulting in the expansion of a cell population."" [GOC:mah, GOC:mb]",1961,474,171,20972,0.36075949367088606,0.08720040795512493,query_1,['GO:0009987']
GO:BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,5.8297212595064434e-55,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",276,474,74,20972,0.15611814345991562,0.26811594202898553,query_1,"['GO:0007159', 'GO:0022409', 'GO:1903037']"
GO:BP,GO:0051251,positive regulation of lymphocyte activation,1.1447603009803141e-54,True,"""Any process that activates or increases the frequency, rate or extent of lymphocyte activation."" [GOC:ai]",331,474,79,20972,0.16666666666666666,0.23867069486404835,query_1,"['GO:0002696', 'GO:0046649', 'GO:0051249']"
GO:BP,GO:2000147,positive regulation of cell motility,1.2343332938368785e-54,True,"""Any process that activates or increases the frequency, rate or extent of cell motility."" [GOC:mah]",571,474,98,20972,0.20675105485232068,0.17162872154115585,query_1,"['GO:0040017', 'GO:0048522', 'GO:0048870', 'GO:2000145']"
GO:BP,GO:0032103,positive regulation of response to external stimulus,1.4882118240930464e-54,True,"""Any process that activates, maintains or increases the rate of a response to an external stimulus."" [GOC:mah]",645,474,103,20972,0.21729957805907174,0.15968992248062017,query_1,"['GO:0009605', 'GO:0032101', 'GO:0048584']"
GO:BP,GO:0023056,positive regulation of signaling,4.025523500228589e-54,True,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",1779,474,162,20972,0.34177215189873417,0.09106239460370995,query_1,"['GO:0023051', 'GO:0023052', 'GO:0048518']"
GO:BP,GO:0070887,cellular response to chemical stimulus,1.228107939556867e-53,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",2199,474,179,20972,0.37763713080168776,0.0814006366530241,query_1,"['GO:0042221', 'GO:0051716']"
GO:BP,GO:0070663,regulation of leukocyte proliferation,2.614885473088849e-53,True,"""Any process that modulates the frequency, rate or extent of leukocyte proliferation."" [GOC:add, GOC:mah]",269,474,72,20972,0.1518987341772152,0.26765799256505574,query_1,"['GO:0042127', 'GO:0070661']"
GO:BP,GO:0071674,mononuclear cell migration,4.653689054776701e-53,True,"""The movement of a mononuclear cell within or between different tissues and organs of the body."" [GOC:mah]",223,474,67,20972,0.14135021097046413,0.3004484304932735,query_1,['GO:0050900']
GO:BP,GO:0010647,positive regulation of cell communication,1.3501695417753962e-52,True,"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",1778,474,160,20972,0.33755274261603374,0.08998875140607424,query_1,"['GO:0007154', 'GO:0010646', 'GO:0048522']"
GO:BP,GO:0022409,positive regulation of cell-cell adhesion,1.3693930398277533e-52,True,"""Any process that activates or increases the rate or extent of cell adhesion to another cell."" [GOC:isa_complete]",328,474,77,20972,0.16244725738396623,0.2347560975609756,query_1,"['GO:0022407', 'GO:0045785', 'GO:0098609']"
GO:BP,GO:0050870,positive regulation of T cell activation,1.4672132423472676e-52,True,"""Any process that activates or increases the frequency, rate or extent of T cell activation."" [GOC:ai]",255,474,70,20972,0.14767932489451477,0.27450980392156865,query_1,"['GO:0042110', 'GO:0050863', 'GO:0051251', 'GO:1903039']"
GO:BP,GO:0002449,lymphocyte mediated immunity,2.748146239122837e-52,True,"""Any process involved in the carrying out of an immune response by a lymphocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",377,474,81,20972,0.17088607594936708,0.21485411140583555,query_1,['GO:0002443']
GO:BP,GO:0008284,positive regulation of cell population proliferation,1.0888915484264685e-51,True,"""Any process that activates or increases the rate or extent of cell proliferation."" [GOC:go_curators]",923,474,117,20972,0.2468354430379747,0.1267605633802817,query_1,"['GO:0008283', 'GO:0042127', 'GO:0048522']"
GO:CC,GO:0070062,extracellular exosome,1.3680098232708476e-51,True,"""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm."" [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]",2111,479,168,22155,0.35073068893528186,0.07958313595452392,query_1,"['GO:0005615', 'GO:1903561']"
GO:BP,GO:0032944,regulation of mononuclear cell proliferation,1.4205156937765162e-51,True,"""Any process that modulates the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]",243,474,68,20972,0.14345991561181434,0.27983539094650206,query_1,"['GO:0032943', 'GO:0070663']"
GO:CC,GO:1903561,extracellular vesicle,1.8647083475798787e-51,True,"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]",2141,479,169,22155,0.35281837160751567,0.07893507706679122,query_1,"['GO:0031982', 'GO:0065010']"
GO:BP,GO:0070661,leukocyte proliferation,1.9821288885977752e-51,True,"""The expansion of a leukocyte population by cell division."" [GOC:add]",339,474,77,20972,0.16244725738396623,0.22713864306784662,query_1,['GO:0008283']
GO:CC,GO:0043230,extracellular organelle,1.9933227002076608e-51,True,"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]",2142,479,169,22155,0.35281837160751567,0.07889822595704948,query_1,"['GO:0005576', 'GO:0043226']"
GO:CC,GO:0065010,extracellular membrane-bounded organelle,1.9933227002076608e-51,True,"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]",2142,479,169,22155,0.35281837160751567,0.07889822595704948,query_1,"['GO:0043227', 'GO:0043230']"
GO:BP,GO:0001819,positive regulation of cytokine production,3.748314237387746e-51,True,"""Any process that activates or increases the frequency, rate or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",492,474,89,20972,0.1877637130801688,0.18089430894308944,query_1,"['GO:0001816', 'GO:0001817', 'GO:0010628', 'GO:0051240']"
GO:BP,GO:0002683,negative regulation of immune system process,5.817921752282486e-51,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of an immune system process."" [GOC:add]",522,474,91,20972,0.19198312236286919,0.1743295019157088,query_1,"['GO:0002376', 'GO:0002682', 'GO:0048519']"
GO:BP,GO:0050670,regulation of lymphocyte proliferation,8.086602601103731e-51,True,"""Any process that modulates the frequency, rate or extent of lymphocyte proliferation."" [GOC:ai]",239,474,67,20972,0.14135021097046413,0.2803347280334728,query_1,"['GO:0032944', 'GO:0046651', 'GO:0051249']"
GO:BP,GO:0071345,cellular response to cytokine stimulus,1.291693464079699e-50,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:mah]",891,474,114,20972,0.24050632911392406,0.12794612794612795,query_1,['GO:0034097']
GO:BP,GO:0030595,leukocyte chemotaxis,7.429122962500265e-50,True,"""The movement of a leukocyte in response to an external stimulus."" [GOC:add, GOC:jl]",227,474,65,20972,0.1371308016877637,0.28634361233480177,query_1,"['GO:0050900', 'GO:0060326']"
GO:BP,GO:0006897,endocytosis,1.8698107491710245e-49,True,"""A vesicle-mediated transport process in which cells take up external materials or membrane constituents by the invagination of a part of the plasma membrane to form a new membrane-bounded vesicle."" [GOC:mah, ISBN:0198506732, ISBN:0716731363, Wikipedia:Endocytosis]",694,474,101,20972,0.21308016877637131,0.14553314121037464,query_1,"['GO:0016192', 'GO:0098657']"
GO:BP,GO:0032943,mononuclear cell proliferation,2.009367637083011e-49,True,"""The expansion of a mononuclear cell population by cell division. A mononuclear cell is a leukocyte with a single non-segmented nucleus in the mature form."" [GOC:add]",302,474,72,20972,0.1518987341772152,0.23841059602649006,query_1,['GO:0070661']
GO:BP,GO:0046651,lymphocyte proliferation,5.415358867817172e-49,True,"""The expansion of a lymphocyte population by cell division."" [GOC:ai]",295,474,71,20972,0.14978902953586498,0.24067796610169492,query_1,"['GO:0032943', 'GO:0046649']"
GO:BP,GO:0042129,regulation of T cell proliferation,1.617367338505425e-48,True,"""Any process that modulates the frequency, rate or extent of T cell proliferation."" [GOC:jl]",182,474,59,20972,0.12447257383966245,0.3241758241758242,query_1,"['GO:0042098', 'GO:0050670', 'GO:0050863']"
GO:BP,GO:1902533,positive regulation of intracellular signal transduction,3.1421721975345136e-48,True,"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1108,474,123,20972,0.25949367088607594,0.11101083032490974,query_1,"['GO:0009967', 'GO:0035556', 'GO:1902531']"
GO:BP,GO:0042098,T cell proliferation,9.579829442749269e-48,True,"""The expansion of a T cell population by cell division. Follows T cell activation."" [GOC:jl]",214,474,62,20972,0.1308016877637131,0.2897196261682243,query_1,"['GO:0042110', 'GO:0046651']"
GO:BP,GO:0010628,positive regulation of gene expression,1.6199904684752824e-47,True,"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",1184,474,126,20972,0.26582278481012656,0.10641891891891891,query_1,"['GO:0010467', 'GO:0010468', 'GO:0010557']"
GO:CC,GO:0030141,secretory granule,3.309302144492963e-47,True,"""A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."" [GOC:mah, ISBN:0198506732]",906,479,108,22155,0.2254697286012526,0.11920529801324503,query_1,"['GO:0012505', 'GO:0099503']"
GO:BP,GO:0002521,leukocyte differentiation,9.522738859928348e-47,True,"""The process in which a relatively unspecialized hemopoietic precursor cell acquires the specialized features of a leukocyte. A leukocyte is an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:add, PMID:16551264]",628,474,94,20972,0.19831223628691982,0.14968152866242038,query_1,"['GO:0030097', 'GO:0030154']"
GO:BP,GO:0002460,adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,1.1067760701607492e-46,True,"""An immune response mediated by lymphocytes expressing specific receptors for antigen produced through a somatic diversification process that includes somatic recombination of germline gene segments encoding immunoglobulin superfamily domains. Recombined receptors for antigen encoded by immunoglobulin superfamily domains include T cell receptors and immunoglobulins (antibodies) produced by B cells. The first encounter with antigen elicits a primary immune response that is slow and not of great magnitude. T and B cells selected by antigen become activated and undergo clonal expansion. A fraction of antigen-reactive T and B cells become memory cells, whereas others differentiate into effector cells. The memory cells generated during the primary response enable a much faster and stronger secondary immune response upon subsequent exposures to the same antigen (immunological memory). An example of this is the adaptive immune response found in Mus musculus."" [GOC:add, GOC:mtg_sensu, ISBN:0781735149, ISBN:1405196831]",389,474,77,20972,0.16244725738396623,0.19794344473007713,query_1,['GO:0002250']
