source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0002250,adaptive immune response,3.62277544047939e-55,True,"""An immune response mediated by cells expressing specific receptors for antigens produced through a somatic diversification process, and allowing for an enhanced secondary response to subsequent exposures to the same antigen (immunological memory)."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",761,492,113,20972,0.22967479674796748,0.14848883048620237,query_1,['GO:0006955']
GO:BP,GO:1901652,response to peptide,3.818194504026542e-55,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a peptide stimulus."" [GOC:pr, GOC:TermGenie]",993,492,127,20972,0.258130081300813,0.12789526686807653,query_1,['GO:0042221']
GO:BP,GO:1903039,positive regulation of leukocyte cell-cell adhesion,5.6643048817501704e-55,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte cell-cell adhesion."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:21106532]",276,492,75,20972,0.1524390243902439,0.2717391304347826,query_1,"['GO:0007159', 'GO:0022409', 'GO:1903037']"
GO:BP,GO:0022407,regulation of cell-cell adhesion,6.476178239071436e-55,True,"""Any process that modulates the frequency, rate or extent of attachment of a cell to another cell."" [GOC:isa_complete]",493,492,94,20972,0.1910569105691057,0.19066937119675456,query_1,"['GO:0030155', 'GO:0098609']"
GO:BP,GO:0050863,regulation of T cell activation,1.2720094207463979e-54,True,"""Any process that modulates the frequency, rate or extent of T cell activation."" [GOC:ai]",386,492,85,20972,0.17276422764227642,0.22020725388601037,query_1,"['GO:0042110', 'GO:0051249']"
GO:BP,GO:0008283,cell population proliferation,1.4793377302450775e-54,True,"""The multiplication or reproduction of cells, resulting in the expansion of a cell population."" [GOC:mah, GOC:mb]",1961,492,174,20972,0.35365853658536583,0.0887302396736359,query_1,['GO:0009987']
GO:CC,GO:0070062,extracellular exosome,4.097941016730667e-54,True,"""A vesicle that is released into the extracellular region by fusion of the limiting endosomal membrane of a multivesicular body with the plasma membrane. Extracellular exosomes, also simply called exosomes, have a diameter of about 40-100 nm."" [GOC:BHF, GOC:mah, GOC:vesicles, PMID:15908444, PMID:17641064, PMID:19442504, PMID:19498381, PMID:22418571, PMID:24009894]",2111,497,175,22155,0.352112676056338,0.08289909995262909,query_1,"['GO:0005615', 'GO:1903561']"
GO:CC,GO:1903561,extracellular vesicle,6.062725451145833e-54,True,"""Any vesicle that is part of the extracellular region."" [GO_REF:0000064, GOC:pm, GOC:TermGenie, PMID:24769233]",2141,497,176,22155,0.35412474849094566,0.08220457730032694,query_1,"['GO:0031982', 'GO:0065010']"
GO:BP,GO:0002706,regulation of lymphocyte mediated immunity,6.178491099728869e-54,True,"""Any process that modulates the frequency, rate, or extent of lymphocyte mediated immunity."" [GOC:add]",193,492,65,20972,0.13211382113821138,0.33678756476683935,query_1,"['GO:0002449', 'GO:0002703']"
GO:CC,GO:0065010,extracellular membrane-bounded organelle,6.500328226488113e-54,True,"""Organized structure of distinctive morphology and function, bounded by a lipid bilayer membrane and occurring outside the cell."" [GOC:isa_complete]",2142,497,176,22155,0.35412474849094566,0.08216619981325864,query_1,"['GO:0043227', 'GO:0043230']"
GO:CC,GO:0043230,extracellular organelle,6.500328226488113e-54,True,"""Organized structure of distinctive morphology and function, occurring outside the cell. Includes, for example, extracellular membrane vesicles (EMVs) and the cellulosomes of anaerobic bacteria and fungi."" [GOC:jl, PMID:9914479]",2142,497,176,22155,0.35412474849094566,0.08216619981325864,query_1,"['GO:0005576', 'GO:0043226']"
GO:BP,GO:0034097,response to cytokine,3.53536107605745e-53,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:sl]",979,492,124,20972,0.25203252032520324,0.12665985699693566,query_1,['GO:1901652']
GO:BP,GO:0050870,positive regulation of T cell activation,1.1854425427232187e-52,True,"""Any process that activates or increases the frequency, rate or extent of T cell activation."" [GOC:ai]",255,492,71,20972,0.1443089430894309,0.2784313725490196,query_1,"['GO:0042110', 'GO:0050863', 'GO:0051251', 'GO:1903039']"
GO:BP,GO:0022409,positive regulation of cell-cell adhesion,1.7298084979953507e-52,True,"""Any process that activates or increases the rate or extent of cell adhesion to another cell."" [GOC:isa_complete]",328,492,78,20972,0.15853658536585366,0.23780487804878048,query_1,"['GO:0022407', 'GO:0045785', 'GO:0098609']"
GO:BP,GO:0070887,cellular response to chemical stimulus,2.9719358545449195e-52,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a chemical stimulus."" [GOC:mah]",2199,492,181,20972,0.3678861788617886,0.08231014097316962,query_1,"['GO:0042221', 'GO:0051716']"
GO:MF,GO:0004888,transmembrane signaling receptor activity,8.31224568543446e-52,True,"""Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction."" [GOC:go_curators, Wikipedia:Transmembrane_receptor]",1283,490,140,20208,0.2857142857142857,0.10911925175370225,query_1,['GO:0038023']
GO:BP,GO:0001819,positive regulation of cytokine production,8.534288631289913e-52,True,"""Any process that activates or increases the frequency, rate or extent of production of a cytokine."" [GOC:add, ISBN:0781735149]",492,492,91,20972,0.18495934959349594,0.18495934959349594,query_1,"['GO:0001816', 'GO:0001817', 'GO:0010628', 'GO:0051240']"
GO:BP,GO:0032943,mononuclear cell proliferation,1.3131907653966957e-50,True,"""The expansion of a mononuclear cell population by cell division. A mononuclear cell is a leukocyte with a single non-segmented nucleus in the mature form."" [GOC:add]",302,492,74,20972,0.15040650406504066,0.24503311258278146,query_1,['GO:0070661']
GO:BP,GO:0032944,regulation of mononuclear cell proliferation,1.9617631648168312e-50,True,"""Any process that modulates the frequency, rate or extent of mononuclear cell proliferation."" [GOC:add]",243,492,68,20972,0.13821138211382114,0.27983539094650206,query_1,"['GO:0032943', 'GO:0070663']"
GO:BP,GO:0046651,lymphocyte proliferation,3.333585458953481e-50,True,"""The expansion of a lymphocyte population by cell division."" [GOC:ai]",295,492,73,20972,0.1483739837398374,0.24745762711864408,query_1,"['GO:0032943', 'GO:0046649']"
GO:BP,GO:0070661,leukocyte proliferation,3.761541672489187e-50,True,"""The expansion of a leukocyte population by cell division."" [GOC:add]",339,492,77,20972,0.1565040650406504,0.22713864306784662,query_1,['GO:0008283']
GO:BP,GO:0050670,regulation of lymphocyte proliferation,1.0723177438474399e-49,True,"""Any process that modulates the frequency, rate or extent of lymphocyte proliferation."" [GOC:ai]",239,492,67,20972,0.13617886178861788,0.2803347280334728,query_1,"['GO:0032944', 'GO:0046651', 'GO:0051249']"
GO:BP,GO:0070663,regulation of leukocyte proliferation,1.269780251039246e-49,True,"""Any process that modulates the frequency, rate or extent of leukocyte proliferation."" [GOC:add, GOC:mah]",269,492,70,20972,0.14227642276422764,0.26022304832713755,query_1,"['GO:0042127', 'GO:0070661']"
GO:BP,GO:0071674,mononuclear cell migration,2.5391450324161382e-49,True,"""The movement of a mononuclear cell within or between different tissues and organs of the body."" [GOC:mah]",223,492,65,20972,0.13211382113821138,0.2914798206278027,query_1,['GO:0050900']
GO:MF,GO:0030545,signaling receptor regulator activity,8.441968242725993e-49,True,"""Binds to and modulates the activity of a receptor."" [GOC:ceb]",594,490,96,20208,0.19591836734693877,0.16161616161616163,query_1,['GO:0098772']
GO:BP,GO:0002449,lymphocyte mediated immunity,1.0631056340758484e-48,True,"""Any process involved in the carrying out of an immune response by a lymphocyte."" [GO_REF:0000022, GOC:add, ISBN:0781735149]",377,492,79,20972,0.16056910569105692,0.20954907161803712,query_1,['GO:0002443']
GO:MF,GO:0030546,signaling receptor activator activity,1.762043539068353e-48,True,"""The function of interacting (directly or indirectly) with receptors such that the proportion of receptors in the active form is increased."" [GOC:ceb]",556,490,93,20208,0.18979591836734694,0.1672661870503597,query_1,"['GO:0030545', 'GO:0140677']"
GO:BP,GO:2000026,regulation of multicellular organismal development,1.8270590685223065e-48,True,"""Any process that modulates the frequency, rate or extent of multicellular organismal development."" [GOC:obol]",1392,492,140,20972,0.2845528455284553,0.10057471264367816,query_1,"['GO:0007275', 'GO:0050793', 'GO:0051239']"
GO:MF,GO:0044877,protein-containing complex binding,2.9554770083856717e-48,True,"""Binding to a macromolecular complex."" [GOC:jl]",1252,490,134,20208,0.27346938775510204,0.10702875399361023,query_1,['GO:0005488']
GO:MF,GO:0048018,receptor ligand activity,4.6855469627273885e-48,True,"""The activity of a gene product that interacts with a receptor to effect a change in the activity of the receptor. Ligands may be produced by the same cell that expresses the receptor. Ligands may also be expressed at the plasma membrane of an adjacent cell (e.g. Notch ligands) or be secreted and diffuse extracellularly from their point of origin to the receiving cell (e.g. interleukins)."" [GOC:kv, GOC:molecular_function_refactoring, GOC:pdt]",548,490,92,20208,0.18775510204081633,0.1678832116788321,query_1,['GO:0030546']
GO:BP,GO:0010628,positive regulation of gene expression,5.630678760075971e-48,True,"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",1184,492,129,20972,0.2621951219512195,0.1089527027027027,query_1,"['GO:0010467', 'GO:0010468', 'GO:0010557']"
GO:BP,GO:0071345,cellular response to cytokine stimulus,6.580934792092203e-48,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:mah]",891,492,113,20972,0.22967479674796748,0.12682379349046016,query_1,['GO:0034097']
GO:BP,GO:1902533,positive regulation of intracellular signal transduction,4.059431289718702e-47,True,"""Any process that activates or increases the frequency, rate or extent of intracellular signal transduction."" [GOC:BHF, GOC:dph, GOC:signaling, GOC:tb, GOC:TermGenie]",1108,492,124,20972,0.25203252032520324,0.11191335740072202,query_1,"['GO:0009967', 'GO:0035556', 'GO:1902531']"
GO:BP,GO:0031347,regulation of defense response,1.4214470613238638e-46,True,"""Any process that modulates the frequency, rate or extent of a defense response."" [GOC:mah]",831,492,108,20972,0.21951219512195122,0.1299638989169675,query_1,"['GO:0006952', 'GO:0080134']"
GO:BP,GO:0030595,leukocyte chemotaxis,3.198238122514141e-46,True,"""The movement of a leukocyte in response to an external stimulus."" [GOC:add, GOC:jl]",227,492,63,20972,0.12804878048780488,0.2775330396475771,query_1,"['GO:0050900', 'GO:0060326']"
GO:MF,GO:0005178,integrin binding,6.143956440752953e-46,True,"""Binding to an integrin."" [GOC:ceb]",158,490,55,20208,0.11224489795918367,0.34810126582278483,query_1,"['GO:0005102', 'GO:0044877', 'GO:0050839']"
GO:BP,GO:0050793,regulation of developmental process,1.0016451650567965e-45,True,"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]",2431,492,181,20972,0.3678861788617886,0.07445495680789799,query_1,"['GO:0032502', 'GO:0050789']"
GO:CC,GO:0030141,secretory granule,1.6039897882992714e-45,True,"""A small subcellular vesicle, surrounded by a membrane, that is formed from the Golgi apparatus and contains a highly concentrated protein destined for secretion. Secretory granules move towards the periphery of the cell and upon stimulation, their membranes fuse with the cell membrane, and their protein load is exteriorized. Processing of the contained protein may take place in secretory granules."" [GOC:mah, ISBN:0198506732]",906,497,108,22155,0.21730382293762576,0.11920529801324503,query_1,"['GO:0012505', 'GO:0099503']"
